"","time","magnitude"
"1",1,7.16015675097213
"2",2,11.1802872439988
"3",3,13.4117890671529
"4",4,11.3814658671252
"5",5,11.3615721925795
"6",6,12.4740518913044
"7",7,14.2872578285365
"8",8,18.1028582345571
"9",9,11.7185647037949
"10",10,12.8683889673518
"11",11,12.7082422591478
"12",12,13.2401495305807
"13",13,16.0984835872035
"14",14,12.4910390098401
"15",15,16.3941574059514
"16",16,21.3007995004158
"17",17,16.0631685431128
"18",18,13.8174832116677
"19",19,17.092965593537
"20",20,21.2720645524506
"21",21,16.9474632432823
"22",22,18.0523229512164
"23",23,15.7998533031925
"24",24,19.3392422823769
"25",25,21.2938037345695
"26",26,17.8189082896599
"27",27,16.810437867825
"28",28,16.755078542305
"29",29,17.9596943473728
"30",30,17.360708958715
"31",31,14.8729187008939
"32",32,13.9769230606422
"33",33,15.8024202532172
"34",34,15.4882774309619
"35",35,21.2786348803923
"36",36,19.702074009617
"37",37,19.1083788773064
"38",38,20.9640958507685
"39",39,18.0182250576136
"40",40,20.9837857294888
"41",41,20.9435471240259
"42",42,19.5182700009176
"43",43,19.6807491642219
"44",44,16.6714214602342
"45",45,19.0430770864703
"46",46,23.7598378098244
"47",47,20.8542667616644
"48",48,19.651599987052
"49",49,19.7040652325677
"50",50,19.8674521949765
"51",51,24.9679214103302
"52",52,23.7695712742217
"53",53,18.250230395025
"54",54,18.6713154755869
"55",55,21.4938294623042
"56",56,18.1265840512372
"57",57,19.3494244208637
"58",58,19.9616645285253
"59",59,22.8260133091104
"60",60,27.8430646282114
"61",61,19.784469550208
"62",62,20.8165618791286
"63",63,22.558576735773
"64",64,24.5090576901075
"65",65,25.6645616153767
"66",66,23.2154403828361
"67",67,24.3881181532145
"68",68,24.33718157072
"69",69,22.591288787586
"70",70,21.0080127314724
"71",71,25.6149342431793
"72",72,23.7075845554285
"73",73,24.5708478318095
"74",74,24.523236397055
"75",75,26.6084022957523
"76",76,25.8661682288434
"77",77,27.0904072522995
"78",78,28.2406558462791
"79",79,28.5129684429618
"80",80,27.5947970699439
"81",81,32.0656370178485
"82",82,28.8585622381263
"83",83,25.3941172471953
"84",84,29.2703199353631
"85",85,29.9685518912876
"86",86,32.4299483860578
"87",87,35.3687937073501
"88",88,31.5758898977131
"89",89,34.4960498437728
"90",90,30.2813541655096
"91",91,36.1375101305771
"92",92,40.9735458667245
"93",93,33.962585515569
"94",94,35.8226915456605
"95",95,35.4818502283493
"96",96,36.5947060994327
"97",97,32.2999533916219
"98",98,38.0789468833061
"99",99,32.9005690302907
"100",100,35.5340598535467
"101",101,36.3144549690381
"102",102,35.9543520993479
"103",103,42.9502060673738
"104",104,41.3583185603709
"105",105,47.1938322062133
"106",106,44.2453075198992
"107",107,41.2017712998854
"108",108,46.5752690884515
"109",109,38.2783627594029
"110",110,46.0779827150332
"111",111,41.8449383496408
"112",112,40.250430212013
"113",113,40.7222534054882
"114",114,44.1276490664601
"115",115,43.2047172513153
"116",116,43.0356169218234
"117",117,43.6432686834155
"118",118,40.3212082903394
"119",119,49.6694824835267
"120",120,48.9506311750254
