"","time","magnitude"
"1",1,96.1416813615758
"2",2,30.1794837907425
"3",3,24.9432344550049
"4",4,22.7327552029258
"5",5,21.6100709400294
"6",6,20.9803934853669
"7",7,20.6046939424233
"8",8,20.3709529887776
"9",9,20.2211852829558
"10",10,20.1232079470046
"11",11,20.0582074943331
"12",12,20.0147372325374
"13",13,19.9856059909462
"14",14,19.9661763857971
"15",15,19.9533936675094
"16",16,19.9452074614
"17",17,19.9402206513013
"18",18,19.9374697279621
"19",19,19.9362819630702
"20",20,19.9361835679428
"21",21,19.9368381985886
"22",22,19.9380066447198
"23",23,19.9395168480821
"24",24,19.9412459104129
"25",25,19.9431049478548
"26",26,19.945030344657
"27",27,19.9469771047858
"28",28,19.9489131089125
"29",29,19.9508160216898
"30",30,19.9526704665875
"31",31,19.954466375272
"32",32,19.9561976782189
"33",33,19.9578606786223
"34",34,19.9594538865348
"35",35,19.9609773769215
"36",36,19.9624316813569
"37",37,19.9638187996174
"38",38,19.9651408718752
"39",39,19.9664000998849
"40",40,19.967599494367
"41",41,19.968741493281
"42",42,19.9698290005471
"43",43,19.9708647024399
"44",44,19.9718512033482
"45",45,19.9727913161904
"46",46,19.9736874123499
"47",47,19.9745415874324
"48",48,19.9753564396202
"49",49,19.9761341043117
"50",50,19.9768765227048
"51",51,19.9775858523242
"52",52,19.9782635260914
"53",53,19.9789112864543
"54",54,19.9795311563166
"55",55,19.9801244482217
"56",56,19.9806924150036
"57",57,19.9812366605421
"58",58,19.9817583072946
"59",59,19.9822586608971
"60",60,19.9827387889039
"61",61,19.9831992312844
"62",62,19.9836418058896
"63",63,19.9840670145251
"64",64,19.9844758332961
"65",65,19.9848689485874
"66",66,19.9852470895038
"67",67,19.9856112516562
"68",68,19.9859618993634
"69",69,19.986299759244
"70",70,19.9866253469323
"71",71,19.986939556251
"72",72,19.9872423886087
"73",73,19.9875348870888
"74",74,19.9878171617906
"75",75,19.9880898569128
"76",76,19.9883532942896
"77",77,19.9886080117292
"78",78,19.9888542747451
"79",79,19.9890924841417
"80",80,19.9893229683004
"81",81,19.9895462220958
"82",82,19.9897621827798
"83",83,19.9899714167538
"84",84,19.9901743194798
"85",85,19.9903708558583
"86",86,19.9905616008339
"87",87,19.9907465227132
"88",88,19.9909257632128
"89",89,19.9911000180726
"90",90,19.9912688358618
"91",91,26.0263749780772
"92",92,23.8884543146931
"93",93,22.7147911385198
"94",94,21.9839386901424
"95",95,21.4964665746393
"96",96,21.1562974272265
"97",97,20.9109412072443
"98",98,20.7293399316308
"99",99,20.5920595222895
"100",100,20.4864218225289
"101",101,20.4038777018825
"102",102,20.3385065406175
"103",103,20.2861143942122
"104",104,20.2436723920914
"105",105,20.2089568092491
"106",106,20.1803093894091
"107",107,20.1564781867288
"108",108,20.1365063321647
"109",109,20.1196531826507
"110",110,20.1053421883283
"111",111,20.0931173135782
"112",112,20.0826176062466
"113",113,20.0735533643959
"114",114,20.0656910387488
"115",115,20.0588404174505
"116",116,20.0528463156341
"117",117,20.0475810528303
"118",118,20.0429386844694
"119",119,20.0388317941702
"120",120,20.0351858807219
